Mach-Number,temperature,f,Mic1,Mic2,Mic3,Mic4,Mic5,Mic6,Mic7,Mic8,Mic9,Mic10,Mic11,Mic12,Mic13,Mic14,Mic15,Mic16,Mic17,Mic18,Mic19,Mic20,Mic21,Mic22,Mic23,Mic24,case
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.920000000000000000e+03+0.000000000000000000e+00j), (8.445592247880995274e-04-7.865091562271118164e-01j), (-6.600550562143325806e-02-1.020745396614074707e+00j), (-6.134380102157592773e-01-3.998340070247650146e-01j), (-1.987606137990951538e-01-2.038935124874114990e-01j), (-3.471266329288482666e-01-3.564116358757019043e-01j), (-3.599676489830017090e-01+4.285992383956909180e-01j), (-8.049485683441162109e-01-3.383642761036753654e-03j), (-2.023182809352874756e-01-3.540095640346407890e-03j), (-3.641279339790344238e-01+1.252992153167724609e-01j), (-1.174063086509704590e-01-3.539310693740844727e-01j), (-1.648626476526260376e-01+5.836037397384643555e-01j), (-6.656488776206970215e-01+6.083492636680603027e-01j), (-3.804858624935150146e-01+4.719525948166847229e-02j), (-1.496390439569950104e-02-1.006528377532958984e+00j), (-2.083202004432678223e-01-4.255611896514892578e-01j), (8.918947726488113403e-02-4.279902204871177673e-02j), (6.012150272727012634e-02-5.126775503158569336e-01j), (6.480556130409240723e-01+7.448206096887588501e-02j), (-1.198136731982231140e-01+2.083729505538940430e-01j), (1.052145510911941528e-01-5.319483876228332520e-01j), (5.611342787742614746e-01+1.867117732763290405e-02j), (3.157086074352264404e-01+1.414206065237522125e-02j), (1.647765487432479858e-01-1.062279567122459412e-01j), (2.658263444900512695e-01+9.974607229232788086e-01j), (1.400000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.920000000000000000e+03+0.000000000000000000e+00j), (1.925073862075805664e-01-2.806847095489501953e-01j), (-1.819802522659301758e-01-1.538782119750976562e-01j), (-3.108229935169219971e-01-2.516759932041168213e-02j), (-4.440023750066757202e-02-5.522994399070739746e-01j), (-1.830521672964096069e-01+7.696405798196792603e-02j), (-2.011754214763641357e-01-5.857565253973007202e-02j), (-1.326168626546859741e-01-3.227711888030171394e-03j), (-6.211187243461608887e-01+1.585289090871810913e-01j), (-3.756646439433097839e-02-5.934998020529747009e-02j), (-3.395026028156280518e-01+2.822345197200775146e-01j), (-2.147573232650756836e-02+1.077173054218292236e-01j), (-4.006184265017509460e-02+3.690912127494812012e-01j), (-1.737135797739028931e-01-3.442663550376892090e-01j), (-1.908790916204452515e-01-3.034413047134876251e-02j), (2.978215515613555908e-01-2.774143218994140625e-01j), (1.168240159749984741e-01-1.562697738409042358e-01j), (3.695312142372131348e-01+7.425910979509353638e-02j), (3.388314843177795410e-01-5.393773913383483887e-01j), (5.800214037299156189e-02+6.910216528922319412e-03j), (9.430804103612899780e-02-2.220486290752887726e-02j), (-4.742908105254173279e-02+1.512848138809204102e-01j), (3.362239301204681396e-01+3.287142813205718994e-01j), (3.620981574058532715e-01-8.010420203208923340e-02j), (-3.368237614631652832e-02+7.044245302677154541e-02j), (1.500000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.940000000000000000e+03+0.000000000000000000e+00j), (-3.194923102855682373e-01-6.775339245796203613e-01j), (6.815364956855773926e-02-7.848597317934036255e-02j), (5.949609875679016113e-01-5.102800130844116211e-01j), (1.813126914203166962e-02+2.795960307121276855e-01j), (8.827949166297912598e-01-1.031073629856109619e-01j), (-1.503998320549726486e-02-1.154767870903015137e-01j), (-3.083814978599548340e-01-3.236256241798400879e-01j), (1.071737706661224365e-01-2.303878590464591980e-02j), (3.379032909870147705e-01+7.000541090965270996e-01j), (-6.728451699018478394e-02+4.458774626255035400e-01j), (2.734977006912231445e-01-2.219724953174591064e-01j), (-6.054612994194030762e-01+1.896000057458877563e-01j), (-5.973928570747375488e-01-3.959107398986816406e-01j), (3.206499293446540833e-02-5.464231967926025391e-02j), (1.385064516216516495e-02-1.652828231453895569e-02j), (-5.183491706848144531e-01+6.837961822748184204e-02j), (-3.007745146751403809e-01-2.164822965860366821e-01j), (2.777776122093200684e-01+2.899457216262817383e-01j), (-9.334679245948791504e-01+4.165657609701156616e-02j), (1.856853812932968140e-01+5.075927972793579102e-01j), (-6.725984215736389160e-01+3.412984013557434082e-01j), (-1.738760471343994141e-01-1.772762984037399292e-01j), (-5.665479898452758789e-01+6.542472243309020996e-01j), (-4.249255955219268799e-01+1.088330671191215515e-01j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.940000000000000000e+03+0.000000000000000000e+00j), (-5.144201219081878662e-02+3.722383379936218262e-01j), (1.827843189239501953e-01+7.614629864692687988e-01j), (-3.065370023250579834e-01+1.860979944467544556e-01j), (-1.341981142759323120e-01+1.759356707334518433e-01j), (-1.583469957113265991e-01+4.177002012729644775e-01j), (-4.111351966857910156e-01+2.362910360097885132e-01j), (-9.774833172559738159e-02-3.131279051303863525e-01j), (1.668189465999603271e-01+3.678525090217590332e-01j), (-4.515832364559173584e-01-1.515327990055084229e-01j), (-4.108570218086242676e-01+1.018895357847213745e-01j), (-1.183479204773902893e-01-9.161435067653656006e-02j), (-8.650702238082885742e-01-3.193224072456359863e-01j), (3.182351291179656982e-01-2.632551789283752441e-01j), (6.714872717857360840e-01-2.811538279056549072e-01j), (-2.302968204021453857e-01-1.480457186698913574e-01j), (3.732246160507202148e-01-3.504810929298400879e-01j), (3.509504795074462891e-01-2.036487311124801636e-01j), (-2.809435725212097168e-01-3.838435709476470947e-01j), (-2.510764300823211670e-01-4.350933432579040527e-01j), (1.821679770946502686e-01-4.344364404678344727e-01j), (-7.057321816682815552e-02-3.813841044902801514e-01j), (3.351276218891143799e-01-4.792300462722778320e-01j), (-3.283898830413818359e-01-2.361399680376052856e-01j), (-3.794260919094085693e-01-8.604293465614318848e-01j), (1.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.940000000000000000e+03+0.000000000000000000e+00j), (4.260123521089553833e-02+4.559758305549621582e-01j), (5.995337963104248047e-01+1.334389746189117432e-01j), (-2.074519991874694824e-01+5.150400102138519287e-02j), (1.001502349972724915e-01+1.058350950479507446e-01j), (-8.372596651315689087e-02+6.143898889422416687e-02j), (-1.998324990272521973e-01+7.091149687767028809e-01j), (1.833477169275283813e-01+3.011908829212188721e-01j), (1.189293861389160156e-01+1.835613697767257690e-01j), (-6.986388564109802246e-02-1.893488615751266479e-01j), (-2.669248878955841064e-01-5.136489123106002808e-02j), (-3.630507588386535645e-01+3.609206676483154297e-01j), (-3.153147548437118530e-02+2.472011297941207886e-01j), (3.101214766502380371e-01-1.453868895769119263e-01j), (-8.789742738008499146e-02-3.117294311523437500e-01j), (-2.250346541404724121e-01-2.631388306617736816e-01j), (4.117556512355804443e-01-1.553294807672500610e-01j), (8.576787263154983521e-02-6.809663027524948120e-02j), (-2.086160629987716675e-01-1.906254887580871582e-01j), (-5.838983133435249329e-02+7.924567162990570068e-02j), (-1.150736287236213684e-01-7.663915753364562988e-01j), (-1.716064065694808960e-01-4.087642207741737366e-02j), (-1.403572708368301392e-01-3.133322000503540039e-01j), (-1.621178090572357178e-01-2.071365714073181152e-02j), (-3.426141440868377686e-01-1.375905796885490417e-02j), (2.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.940000000000000000e+03+0.000000000000000000e+00j), (3.850815892219543457e-01-2.474800497293472290e-01j), (3.752993345260620117e-01+1.652520447969436646e-01j), (2.943080067634582520e-01-3.852489888668060303e-01j), (-8.503767102956771851e-02+4.383005201816558838e-01j), (5.868387222290039062e-01+2.498849630355834961e-01j), (-4.414385557174682617e-01+3.175134956836700439e-01j), (9.204953312873840332e-01+1.060278862714767456e-01j), (-2.948633730411529541e-01+3.022452294826507568e-01j), (3.782280385494232178e-01+3.654476702213287354e-01j), (-1.354926265776157379e-02+1.080705448985099792e-01j), (1.352473795413970947e-01+1.107881903648376465e+00j), (-1.135210841894149780e-01+2.231923863291740417e-02j), (5.911436080932617188e-01-4.704983234405517578e-01j), (-1.759522706270217896e-01+8.585231751203536987e-02j), (-3.274424970149993896e-01-1.238762378692626953e+00j), (-1.507706344127655029e-01-1.897184993140399456e-03j), (-2.241896092891693115e-01-4.817540049552917480e-01j), (3.686391934752464294e-02+1.006430387496948242e-01j), (-4.260164201259613037e-01+5.080120638012886047e-02j), (-1.297749429941177368e-01-9.327950328588485718e-02j), (-1.066272854804992676e+00+3.570629358291625977e-01j), (6.763025373220443726e-02+1.109485551714897156e-01j), (-3.146684765815734863e-01+7.628981024026870728e-02j), (-5.376096442341804504e-02-1.012741550803184509e-01j), (3.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.940000000000000000e+03+0.000000000000000000e+00j), (-1.710972040891647339e-01+8.814324438571929932e-02j), (5.905764102935791016e-01-9.106251597404479980e-02j), (1.927260011434555054e-01-3.718479871749877930e-01j), (3.888896703720092773e-01+1.727379858493804932e-01j), (-3.794775530695915222e-02-1.933600008487701416e-01j), (1.425166279077529907e-01+7.264828681945800781e-01j), (1.455384343862533569e-01+4.108767807483673096e-01j), (2.185469865798950195e-01+1.040060892701148987e-01j), (4.220911264419555664e-01-3.400404751300811768e-01j), (-1.048214659094810486e-01+2.468995898962020874e-01j), (-2.301045209169387817e-01+4.273419976234436035e-01j), (1.035762205719947815e-01+3.892663121223449707e-01j), (-6.063585355877876282e-02-4.425135999917984009e-02j), (-4.361286163330078125e-01-1.984722763299942017e-01j), (-3.595865666866302490e-01-4.015012383460998535e-01j), (4.708727821707725525e-02-4.195123165845870972e-02j), (-2.236390858888626099e-01+3.682432472705841064e-01j), (-1.777458637952804565e-01-1.854032836854457855e-02j), (-4.070481359958648682e-01+4.454729259014129639e-01j), (-1.821887046098709106e-01-4.345540404319763184e-01j), (-2.838220074772834778e-02+2.773355245590209961e-01j), (-4.486018717288970947e-01-1.742172800004482269e-02j), (-2.027307450771331787e-01+5.429354310035705566e-01j), (-2.227421402931213379e-01+3.426807224750518799e-01j), (4.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.940000000000000000e+03+0.000000000000000000e+00j), (-2.095864713191986084e-01+6.686378121376037598e-01j), (-2.429139465093612671e-01-2.207160741090774536e-01j), (-2.760500013828277588e-01-1.238330006599426270e-01j), (-5.436273813247680664e-01+3.859398663043975830e-01j), (-3.172941803932189941e-01+4.412703961133956909e-02j), (-5.225821956992149353e-02-1.361456960439682007e-01j), (1.879686117172241211e-01+1.276758033782243729e-03j), (-7.761897444725036621e-01-6.679411530494689941e-01j), (-6.599429994821548462e-02-4.186616539955139160e-01j), (-1.556252092123031616e-01-4.068490862846374512e-01j), (-1.467705052345991135e-02-2.481611520051956177e-01j), (3.316094279289245605e-01-6.036883592605590820e-01j), (5.017244219779968262e-01+3.273494243621826172e-01j), (-3.162008225917816162e-01+6.105000972747802734e-01j), (2.617737650871276855e-01-1.256000250577926636e-01j), (9.284180402755737305e-02-1.075836047530174255e-01j), (1.216135099530220032e-01-5.464686825871467590e-02j), (6.437991857528686523e-01+3.262655809521675110e-02j), (4.645348191261291504e-01+9.367555379867553711e-02j), (-1.206356212496757507e-01-5.388085544109344482e-02j), (3.935851901769638062e-02-2.863638997077941895e-01j), (1.265000849962234497e-01-5.062843561172485352e-01j), (7.780618071556091309e-01-2.102257907390594482e-01j), (3.080029785633087158e-01+6.609196960926055908e-02j), (5.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.940000000000000000e+03+0.000000000000000000e+00j), (-3.444001376628875732e-01+7.350211143493652344e-01j), (-4.556838274002075195e-01-1.355995535850524902e-01j), (-2.889060080051422119e-01-8.584620058536529541e-02j), (-5.402376055717468262e-01+6.629780530929565430e-01j), (-4.019359946250915527e-01-2.393387556076049805e-01j), (-1.996891945600509644e-01+3.768048286437988281e-01j), (2.300768494606018066e-01-2.510147392749786377e-01j), (-8.956655859947204590e-01-1.394497454166412354e-01j), (9.737387299537658691e-02-4.615216851234436035e-01j), (-9.897494316101074219e-01-4.858950078487396240e-01j), (-1.506130248308181763e-01-3.475547134876251221e-01j), (2.050335705280303955e-01-1.233653545379638672e+00j), (4.688152074813842773e-01-4.742769896984100342e-02j), (4.547583311796188354e-02+8.150738477706909180e-01j), (2.815717458724975586e-01-2.609465122222900391e-01j), (6.510737538337707520e-01-2.822926938533782959e-01j), (-6.084936484694480896e-02-1.563443243503570557e-02j), (8.203659653663635254e-01-5.272795557975769043e-01j), (3.419917225837707520e-01-4.869717657566070557e-01j), (-1.265227198600769043e-01-3.967269062995910645e-01j), (4.433419927954673767e-02-4.288226366043090820e-02j), (-1.927804574370384216e-02-8.696572184562683105e-01j), (1.822470426559448242e-01-4.335191845893859863e-01j), (4.572475850582122803e-01-1.880980581045150757e-01j), (6.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.940000000000000000e+03+0.000000000000000000e+00j), (3.798435330390930176e-01+3.492663204669952393e-01j), (2.932646870613098145e-01+7.806807989254593849e-04j), (-1.356080025434494019e-01+1.817200034856796265e-01j), (1.648439019918441772e-01+1.421522647142410278e-01j), (8.777949213981628418e-02+1.521614193916320801e-01j), (-6.112701818346977234e-02+2.556600272655487061e-01j), (1.630691252648830414e-02+3.005700111389160156e-01j), (-1.585645526647567749e-01+1.603714972734451294e-01j), (-2.235266119241714478e-01+1.696078032255172729e-01j), (-6.197794526815414429e-02+1.154060959815979004e-01j), (-4.009549319744110107e-01+2.479612082242965698e-01j), (-1.312419772148132324e-01+3.513482213020324707e-01j), (1.934571564197540283e-01-1.168749928474426270e-01j), (-7.890069857239723206e-03-1.868450194597244263e-01j), (5.138261988759040833e-02-1.238660216331481934e-01j), (1.746066962368786335e-03-1.029434949159622192e-01j), (4.766107723116874695e-02-2.316896021366119385e-01j), (-1.197194531559944153e-01-1.596118807792663574e-01j), (2.761143073439598083e-02+6.511504948139190674e-02j), (-1.620926856994628906e-01-2.928911745548248291e-01j), (-3.250943422317504883e-01-6.499840319156646729e-02j), (-3.836039602756500244e-01-9.372448921203613281e-02j), (4.019605985376983881e-04-1.724526286125183105e-01j), (-2.436030358076095581e-01+1.539741903543472290e-01j), (7.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.940000000000000000e+03+0.000000000000000000e+00j), (4.558593928813934326e-01-7.367522716522216797e-01j), (7.207873463630676270e-01-9.238272309303283691e-01j), (-4.400439858436584473e-01+8.060269802808761597e-02j), (2.533703148365020752e-01-1.360779643058776855e+00j), (-7.348539233207702637e-01+8.032972216606140137e-01j), (-8.690954446792602539e-01-1.055827975273132324e+00j), (-3.496308028697967529e-01-4.475101232528686523e-01j), (-6.614402532577514648e-01-8.677016943693161011e-02j), (6.363866329193115234e-01-9.833066165447235107e-02j), (-7.142009139060974121e-01+1.011337280273437500e+00j), (-7.391650080680847168e-01+5.570145845413208008e-01j), (1.964257098734378815e-02+5.844574570655822754e-01j), (2.239293903112411499e-01-6.340907216072082520e-01j), (5.403975248336791992e-01+5.294104814529418945e-01j), (1.022855281829833984e+00+9.377972483634948730e-01j), (3.109302818775177002e-01-4.940192997455596924e-01j), (-4.052009582519531250e-01+1.402793407440185547e+00j), (4.249790012836456299e-01+2.843209505081176758e-01j), (-5.693830251693725586e-01+9.133130311965942383e-01j), (4.377041459083557129e-01+5.715662240982055664e-01j), (-7.985069155693054199e-01-5.569485425949096680e-01j), (-5.517821907997131348e-01+1.178680300712585449e+00j), (-6.955316066741943359e-01-6.762585043907165527e-02j), (-6.891681551933288574e-01-2.013812214136123657e-01j), (8.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.940000000000000000e+03+0.000000000000000000e+00j), (-2.884703874588012695e-01+5.819135159254074097e-02j), (-2.741773426532745361e-01-2.050816863775253296e-01j), (2.730160057544708252e-01-1.001830026507377625e-01j), (-3.436598181724548340e-01+1.244293525815010071e-02j), (-1.482952982187271118e-01-3.930638357996940613e-02j), (-1.308127492666244507e-01+2.271073162555694580e-01j), (-2.523362338542938232e-01+1.828759163618087769e-01j), (-2.765370719134807587e-02+3.136091828346252441e-01j), (4.654091317206621170e-03+1.743135005235671997e-01j), (2.262902706861495972e-01+2.815321981906890869e-01j), (1.541143655776977539e-01+1.939671486616134644e-01j), (4.291830360889434814e-01+1.225111111998558044e-01j), (-1.749832779169082642e-01-1.129069998860359192e-01j), (1.141645312309265137e-01+3.099444136023521423e-02j), (1.659912467002868652e-01-3.409309685230255127e-01j), (6.880163401365280151e-02+1.133028715848922729e-01j), (1.670524291694164276e-02-7.795583456754684448e-02j), (-3.675945475697517395e-02-6.720072031021118164e-02j), (4.067319929599761963e-01+3.283840715885162354e-01j), (-5.144433584064245224e-03-2.172380313277244568e-02j), (3.317425847053527832e-01+1.622378826141357422e-01j), (1.134104505181312561e-01+1.181568801403045654e-01j), (-9.866045415401458740e-02+3.095858097076416016e-01j), (-3.828969225287437439e-02+2.004538625478744507e-01j), (9.000000000000000000e+00+0.000000000000000000e+00j)
